,Temperature_m,Relative_Humidity_m,Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,precip,depth,pressure,above,below,near,storm_slabs,wet_slabs,persistent,wind_slab,loose_wet,glide,cornices,loose_dry
2014-12-25 20:00:00,23.79,93.8,22.79,100.0,15.75,23.77,354.0,0.0,19.955,1016.688,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-25 21:00:00,23.56,95.3,22.67,100.0,15.97,22.93,354.1,0.0,19.98,1017.14,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-25 22:00:00,24.29,85.9,22.79,100.0,16.48,25.66,349.9,0.0,19.98,1017.007,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-25 23:00:00,22.95,91.2,23.15,100.0,16.69,24.81,350.4,0.0,19.98,1017.82,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 00:00:00,23.31,92.8,23.03,100.0,15.59,22.22,353.3,0.0,19.98,1017.414,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 01:00:00,23.31,93.1,22.79,100.0,15.87,26.23,2.57,0.0,19.98,1017.414,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 02:00:00,23.19,95.2,22.91,100.0,12.6,19.53,6.502000000000002,0.0,19.98,1017.956,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 03:00:00,23.68,95.6,22.79,99.9,13.64,23.94,2.6710000000000003,0.0,19.98,1018.346,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 04:00:00,23.79,94.5,22.55,99.9,13.63,20.13,356.7,0.0,19.98,1018.593,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 05:00:00,23.42,93.7,22.43,99.0,15.58,24.14,13.44,0.0,19.98,1018.707,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 06:00:00,22.45,93.7,21.58,98.6,8.77,22.7,29.09,0.0,19.98,1019.008,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 07:00:00,20.51,92.0,20.86,98.3,7.53,25.63,12.94,0.0,19.98,1019.447,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 08:00:00,19.78,93.3,19.9,97.7,1.5719999999999998,15.26,37.74,0.0,19.98,1019.447,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 09:00:00,22.58,91.4,21.96,98.3,0.021,1.381,56.44,0.0,19.98,1020.125,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 10:00:00,25.63,83.2,24.14,98.5,-0.01,0.067,43.97,0.0,19.98,1020.531,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 11:00:00,27.68,86.9,25.95,99.5,-0.008,0.101,103.2,0.0,19.98,1020.857,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 12:00:00,28.66,83.7,25.45,100.0,-0.013,0.101,143.4,0.0,19.985,1020.451,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 13:00:00,28.41,88.9,26.91,100.0,-0.008,0.101,130.3,0.0,20.02,1020.044,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 14:00:00,29.15,88.3,25.45,99.9,4.188,15.93,359.0,0.0,20.025,1020.18,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 15:00:00,26.59,92.8,26.06,100.0,2.777,14.21,1.034,0.0,20.05,1020.044,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 16:00:00,25.98,93.0,24.24,100.0,3.017,14.28,9.65,0.0,20.05,1020.331,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 17:00:00,23.42,92.6,23.03,99.2,4.132,15.93,19.29,0.0,20.08,1020.335,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 18:00:00,21.73,92.4,22.42,99.5,0.679,7.54,41.78,0.0,20.155,1020.26,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 19:00:00,21.36,93.1,23.03,99.8,3.249,13.5,8.16,0.0,20.225,1020.667,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 20:00:00,21.24,92.6,22.67,97.7,7.69,15.79,3.918,0.0,20.325,1020.531,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 21:00:00,20.75,90.7,23.4,99.3,5.282,13.17,6.357,0.0,20.535,1020.667,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 22:00:00,21.0,87.6,23.15,97.6,5.502000000000002,16.9,6.164,0.0,20.700000000000006,1020.667,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-26 23:00:00,20.39,91.0,24.12,99.9,5.574,17.98,1.5590000000000002,0.0,20.765,1020.667,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-12-27 00:00:00,20.75,89.0,24.48,100.0,9.43,17.78,340.9,0.0,20.855,1020.13,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 01:00:00,20.75,92.8,24.97,100.0,10.33,19.7,334.4,0.0,20.91,1019.989,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 02:00:00,22.83,90.5,25.7,100.0,10.62,17.58,330.0,0.0,20.935,1020.125,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 03:00:00,24.53,88.4,26.06,100.0,10.24,17.54,330.0,0.0,20.96,1019.854,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 04:00:00,25.5,88.4,26.06,100.0,8.96,17.44,333.9,0.0,20.97,1019.669,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 05:00:00,26.1,90.0,26.3,100.0,8.29,19.6,330.8,0.0,20.97,1019.383,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 06:00:00,26.47,91.5,27.39,100.0,8.09,15.15,326.3,0.0,20.97,1018.969,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 07:00:00,29.03,90.2,28.0,100.0,8.1,13.4,333.2,0.0,20.97,1018.561,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 08:00:00,31.95,84.6,28.6,100.0,8.66,16.33,330.5,0.0,20.97,1018.283,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 09:00:00,31.46,90.9,28.11,100.0,9.73,18.08,328.2,0.0,20.97,1018.554,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 10:00:00,30.73,94.4,28.11,100.0,8.69,15.35,319.1,0.01,20.97,1018.418,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 11:00:00,30.61,93.6,28.23,100.0,8.96,14.61,313.9,0.05,20.97,1018.147,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 12:00:00,30.37,94.9,27.99,100.0,10.17,18.92,304.9,0.06,20.97,1017.199,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 13:00:00,30.24,96.0,28.23,100.0,11.19,21.68,304.2,0.06,20.97,1015.844,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 14:00:00,29.76,97.1,27.87,100.0,12.29,20.87,303.3,0.16,20.98,1015.302,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 15:00:00,30.0,97.7,28.23,100.0,12.7,25.69,299.9,0.18,20.99,1014.895,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 16:00:00,29.76,97.8,27.75,100.0,13.29,23.53,298.3,0.16,21.015,1014.624,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 17:00:00,29.39,97.7,27.26,100.0,13.84,23.94,302.8,0.13,21.035,1014.082,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 18:00:00,28.9,97.6,26.9,100.0,14.71,26.39,301.6,0.13,21.04,1014.353,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 19:00:00,28.66,97.6,26.91,100.0,15.86,33.46,305.4,0.11,21.04,1014.489,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 20:00:00,27.32,97.0,25.45,100.0,15.29,28.58,315.0,0.13,21.04,1015.035,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 21:00:00,24.03,95.8,22.55,100.0,14.99,29.97,318.5,0.03,21.045,1015.448,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 22:00:00,23.43,95.8,21.82,99.9,14.0,24.98,309.4,0.0,21.07,1015.376,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-27 23:00:00,24.41,96.1,22.3,100.0,13.72,26.53,306.6,0.0,21.1,1014.839,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 00:00:00,25.27,96.4,23.27,100.0,11.98,19.9,290.3,0.05,21.11,1014.296,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 01:00:00,25.39,96.6,23.39,100.0,13.84,27.21,296.8,0.07,21.11,1014.291,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 02:00:00,25.02,96.4,23.03,100.0,15.42,31.58,303.7,0.05,21.11,1014.291,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 03:00:00,24.29,96.0,22.79,100.0,14.13,32.73,307.0,0.05,21.11,1014.562,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 04:00:00,24.66,96.4,22.91,100.0,12.41,25.99,296.9,0.09,21.125,1014.295,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 05:00:00,24.29,96.1,22.3,100.0,14.92,30.67,308.0,0.13,21.16,1014.431,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 06:00:00,24.04,96.0,22.06,99.7,15.43,29.23,311.5,0.05,21.18,1014.833,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 07:00:00,22.7,95.6,21.09,99.4,15.26,31.58,318.0,0.05,21.205,1015.106,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 08:00:00,23.31,95.8,21.46,99.5,10.83,28.12,312.6,0.06,21.23,1015.652,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 09:00:00,24.17,96.0,21.7,99.5,9.2,17.78,302.6,0.13,21.235,1016.058,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 10:00:00,24.52,95.7,21.34,100.0,10.41,21.11,322.9,0.06,21.24,1016.695,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 11:00:00,24.88,95.7,22.3,99.5,9.35,22.02,308.5,0.06,21.24,1016.524,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 12:00:00,24.52,95.9,22.18,99.5,9.53,19.8,311.5,0.03,21.245,1015.995,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 13:00:00,24.39,96.1,22.18,99.7,8.21,15.02,307.0,0.06,21.26,1015.314,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 14:00:00,24.03,95.7,22.06,99.8,9.89,21.92,315.5,0.11,21.29,1015.466,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 15:00:00,23.67,95.8,21.7,99.5,8.86,19.8,306.4,0.05,21.31,1015.623,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 16:00:00,23.43,95.7,21.58,99.5,7.38,17.71,302.6,0.04,21.31,1015.374,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 17:00:00,23.56,95.9,21.58,99.5,6.075,15.93,303.1,0.14,21.31,1015.101,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 18:00:00,23.31,95.7,21.46,99.4,10.07,18.65,323.0,0.05,21.315,1014.698,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 19:00:00,23.44,95.8,21.34,99.5,8.38,21.99,309.1,0.1,21.32,1014.432,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 20:00:00,22.83,95.7,20.97,99.1,8.45,21.75,309.4,0.04,21.32,1014.432,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 21:00:00,22.22,95.4,20.37,98.9,9.52,19.77,293.2,0.07,21.35,1014.432,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 22:00:00,21.97,95.3,20.25,98.3,9.34,16.53,289.5,0.08,21.38,1013.89,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-28 23:00:00,21.48,95.0,19.53,98.0,9.29,20.37,308.1,0.04,21.41,1013.89,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 00:00:00,21.36,95.0,19.54,97.8,7.95,17.65,305.7,0.03,21.48,1013.483,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 01:00:00,21.61,95.1,19.66,97.7,6.011,17.48,302.5,0.08,21.48,1013.212,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 02:00:00,21.24,95.0,19.17,97.3,7.87,17.11,307.3,0.06,21.48,1013.347,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 03:00:00,21.24,95.0,19.29,97.1,5.151,15.53,321.6,0.03,21.48,1013.483,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 04:00:00,21.24,95.1,19.41,97.9,4.634,15.36,322.2,0.12,21.48,1013.619,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 05:00:00,21.12,95.1,18.81,96.8,3.534,13.67,345.1,0.03,21.48,1013.754,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 06:00:00,20.14,94.7,18.81,96.9,-0.005,0.034,89.8,0.03,21.48,1014.161,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 07:00:00,20.26,94.6,18.44,96.0,0.945,12.73,223.8,0.03,21.48,1014.703,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 08:00:00,19.41,94.2,16.99,95.3,13.69,22.8,111.6,0.03,21.48,1015.381,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 09:00:00,18.92,93.8,16.5,94.4,9.98,28.26,109.9,0.01,21.48,1016.465,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 10:00:00,18.8,93.7,16.14,93.6,10.18,25.16,101.3,0.0,21.48,1016.872,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 11:00:00,18.19,93.4,16.02,93.3,8.79,23.11,92.2,0.0,21.48,1017.414,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 12:00:00,17.34,92.8,15.41,92.8,7.02,22.84,61.28,0.0,21.52,1017.821,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 13:00:00,17.7,92.9,16.63,92.8,5.644,14.89,307.5,0.0,21.55,1018.092,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 14:00:00,17.1,92.9,16.02,92.0,8.24,17.18,28.67,0.0,22.39,1018.379,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 15:00:00,15.27,92.2,15.05,91.1,4.098,13.61,172.2,0.0,23.9,1018.952,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 16:00:00,13.57,91.9,13.72,89.8,5.323,15.93,99.4,0.0,24.935,1019.799,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 17:00:00,12.23,91.3,12.14,92.0,7.94,25.6,19.31,0.0,25.335,1020.748,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 18:00:00,11.5,90.8,11.06,91.0,9.09,28.84,17.45,0.0,25.865,1021.426,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 19:00:00,10.28,90.4,10.09,90.1,10.22,26.41,24.45,0.0,26.86,1022.375,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 20:00:00,9.06,89.8,8.15,89.6,12.19,26.04,108.1,0.0,27.42,1022.924,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 21:00:00,8.34,89.5,7.43,90.2,9.18,23.99,98.3,0.0,27.45,1023.812,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 22:00:00,7.365,88.9,7.43,90.0,9.57,25.81,96.8,0.0,27.515,1024.355,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-29 23:00:00,6.267,88.7,8.4,88.8,12.59,25.51,112.9,0.0,27.645,1025.034,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-30 00:00:00,5.778,88.3,9.85,90.0,11.08,26.42,105.3,0.0,27.880000000000006,1025.441,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 01:00:00,4.924,87.7,9.25,89.4,7.79,23.11,118.8,0.0,28.25,1025.847,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 02:00:00,4.315,87.6,8.76,89.1,8.79,26.79,105.7,0.0,28.55,1026.127,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 03:00:00,3.713,87.4,7.55,87.2,14.93,27.39,112.8,0.0,29.05,1027.122,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 04:00:00,3.3510000000000004,87.0,13.13,90.4,10.51,25.03,112.1,0.0,30.015,1027.151,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 05:00:00,3.229,87.0,12.4,88.9,9.14,17.45,112.9,0.0,30.78,1027.558,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 06:00:00,3.596,86.9,7.79,87.9,13.95,24.06,109.3,0.0,31.085,1027.83,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 07:00:00,5.915,87.7,13.85,89.2,12.41,29.18,107.8,0.0,31.25,1027.827,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 08:00:00,6.632999999999999,88.0,12.04,89.5,10.69,30.56,100.6,0.0,31.545,1028.153,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 09:00:00,9.32,89.0,13.25,88.3,16.09,37.47,108.1,0.0,32.115,1028.425,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 10:00:00,10.66,88.7,12.64,89.1,20.78,36.79,116.0,0.0,32.6,1029.103,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 11:00:00,10.4,88.9,13.36,87.8,21.91,36.45,117.4,0.0,33.004999999999995,1028.884,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 12:00:00,12.47,90.6,12.39,77.3,18.21,31.13,108.6,0.0,33.985,1028.477,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 13:00:00,12.72,90.1,18.09,53.29,14.01,26.88,108.6,0.0,35.305,1028.2,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 14:00:00,14.3,91.2,19.78,39.14,13.44,25.16,110.4,0.0,36.01,1027.925,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 15:00:00,11.5,90.4,19.05,32.67,8.68,21.56,109.2,0.0,36.26,1028.612,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 16:00:00,17.48,90.3,25.11,27.35,13.15,22.73,110.1,0.0,37.23,1028.477,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 17:00:00,15.04,91.0,26.07,21.76,10.41,24.42,117.4,0.0,38.12000000000001,1028.332,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 18:00:00,15.04,90.9,28.12,21.55,12.75,23.54,119.3,0.0,38.35,1028.612,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 19:00:00,14.55,91.5,30.79,17.44,11.18,23.64,120.2,0.0,38.785,1028.3339999999996,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 20:00:00,12.23,90.4,32.48,14.81,9.75,24.71,121.9,0.0,39.315,1028.341,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 21:00:00,19.8,91.9,31.99,16.29,8.73,18.55,111.6,0.0,39.85,1027.934,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 22:00:00,24.41,92.3,37.81,15.22,2.12,12.99,108.3,0.0,40.12,1027.987,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-30 23:00:00,23.07,89.9,36.22,12.39,4.709,15.15,76.5,0.0,40.185,1028.393,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 00:00:00,21.85,91.7,36.1,11.98,3.982,12.42,85.9,0.0,40.315,1027.981,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 01:00:00,25.02,92.0,31.01,22.08,2.415,10.3,304.5,0.0,40.815,1027.173,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 02:00:00,24.41,91.1,32.35,19.46,3.012,18.51,6.763,0.0,41.355,1026.886,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 03:00:00,23.31,92.8,32.24,16.7,1.3530000000000002,6.8,13.31,0.0,41.555,1026.893,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 04:00:00,25.25,91.6,31.76,23.5,0.271,3.468,1.107,0.0,41.585,1026.557,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 05:00:00,24.88,90.2,33.58,15.56,0.221,2.458,11.06,0.0,41.71,1026.026,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 06:00:00,24.64,91.6,32.11,16.29,0.111,1.885,26.14,0.0,41.71,1025.88,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 07:00:00,24.51,84.1,29.57,22.56,-0.017,0.067,358.5,0.0,41.71,1026.016,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 08:00:00,24.16,88.9,31.39,18.72,0.198,5.791,43.85,0.0,41.71,1025.362,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 09:00:00,24.76,85.8,27.63,23.57,0.461,4.579,87.5,0.0,41.71,1025.885,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 10:00:00,26.35,81.9,28.36,27.74,0.653,5.858,98.7,0.0,41.71,1025.486,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 11:00:00,28.41,82.2,29.09,29.22,2.016,7.91,92.6,0.0,41.71,1025.295,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 12:00:00,28.17,50.14,29.82,20.47,1.405,8.96,90.1,0.0,41.71,1024.922,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 13:00:00,28.78,69.44,28.84,36.36,0.187,2.424,105.5,0.0,41.71,1024.234,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 14:00:00,28.05,63.96,29.44,33.06,-0.003,0.741,111.8,0.0,41.71,1024.245,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014-12-31 15:00:00,28.54,48.64,28.35,39.79,-0.008,0.135,108.9,0.0,41.71,1023.974,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
